"DATE","TYPE","OUTAMOUNT","OUTCURRENCY","FEEAMOUNT","FEECURRENCY","OUTTXID","OUTTXURL","INAMOUNT","INCURRENCY","INTXID","INTXURL","ORDERID","ADDRESSTO"
"6 October 2025 at 15:20:47 WEST","Transfer","0.021","ETH","0.000084","ETH","-","-","-","-","0xc4C40d629Be9f4B88e13586F09426E08c3a899f2","-","0x60c1e19757f5b9d1b47bf2fe7a8be62335e4abef08800d444a05bb431f1b815f","0xc4C40d629Be9f4B88e13586F09426E08c3a899f2"
"6 October 2025 at 15:10:47 WEST","Transfer","-","-","0.000054403948704","ETH","0x4c9AF439b1A6761B8E549D8d226A468a6b2803A8","-","0.4891","ETH","-","-","0x332db55d2654a817bedc2d2a612dd27be27a27bb9f0cc96580ac4db4fe955513","-"
"6 October 2025 at 13:56:27 WEST","regular","-","-","1.1","TRX","TMc3PbKLBAagAWpCTvEY5w435PyvMSZUJN","-","0.000007","TRX","-","-","9dcbe50221f6913a6050f07d62f30b3b311e78c498115a35adca3b9aa833f15f","-"
"6 October 2025 at 13:56:21 WEST","regular","-","-","1.1","TRX","TQduiYhuszgH1VJwh7yyEvmRRUMnUG2zJN","-","0.000002","TRX","-","-","bd7fe3d5bf2d5dbce62cb2a33ded54d545b753e024e9a3416af85115e064e698","-"
"6 October 2025 at 13:56:03 WEST","-","703.755","TRX-USDT","13.3735","TRX","-","-","-","-","TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN","-","95b864b16985a52bb6da847fa1e648577a4335c665d64be674780b2739f57baf","TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN"
"6 October 2025 at 13:56:03 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","95b864b16985a52bb6da847fa1e648577a4335c665d64be674780b2739f57baf","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 12:59:18 WEST","regular","-","-","1.1","TRX","TJeaa8ApAhPZpMC3jZPYELNWr2x1Sxoaz7","-","0.000002","TRX","-","-","db9a3faefd4f1ae75105c384228353edf6c3b3bdd69f2dc3b2819f71d53413a6","-"
"6 October 2025 at 12:59:03 WEST","-","974.43","TRX-USDT","13.3735","TRX","-","-","-","-","TJ34DXnYpQYPG7pHPgAzZMwYqkVrGJntz7","-","0adb7951c7482adb9b42333a71ff1215c114099cf5b744470c444b3f42402561","TJ34DXnYpQYPG7pHPgAzZMwYqkVrGJntz7"
"6 October 2025 at 12:59:03 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","0adb7951c7482adb9b42333a71ff1215c114099cf5b744470c444b3f42402561","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 12:27:45 WEST","regular","-","-","1.1","TRX","TTvFvYzbT73dAM9zCGckokKk1qLPUQscvB","-","0.000002","TRX","-","-","2c643e367824e706f765f5a31465afa54b38bb9d39114f33c78a3f48ede99641","-"
"6 October 2025 at 12:27:27 WEST","-","86.009686","TRX-USDT","6.7735","TRX","-","-","-","-","THL2TqtjHNRp2RkQnbefRgL7ZNfbc8NcvB","-","fbe8aa43cd20f95ba8629083be7bd087825e2f7e832ff1573e6e68ba1e847b99","THL2TqtjHNRp2RkQnbefRgL7ZNfbc8NcvB"
"6 October 2025 at 12:27:27 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","fbe8aa43cd20f95ba8629083be7bd087825e2f7e832ff1573e6e68ba1e847b99","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 11:02:45 WEST","regular","-","-","1.1","TRX","TGwb1rEfEfBSZZ9k48q3Q1NMKemkca1SB3","-","0.000002","TRX","-","-","d1582917c0d0add3ac9b57bc81cff3b8403944948ad473dff6ac85875982214b","-"
"6 October 2025 at 11:01:12 WEST","regular","-","-","1.1","TRX","TDF8GtXNL6yXrKKkgkKLQaNHAppVQDtfB3","-","0.000002","TRX","-","-","ae95b26dc4b5d4764f6bca45245cd02e01438828c8ae7c21f54cadd267af89bd","-"
"6 October 2025 at 11:00:54 WEST","-","162.567405","TRX-USDT","6.7735","TRX","-","-","-","-","TFUfsDCg7XRTR1zXz3W7ioZHNqVa7RSSB3","-","3889d4ee88b761473be505cc80dec2871cf8c856cd9b7f6db8cdb1dd1db041df","TFUfsDCg7XRTR1zXz3W7ioZHNqVa7RSSB3"
"6 October 2025 at 11:00:54 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","3889d4ee88b761473be505cc80dec2871cf8c856cd9b7f6db8cdb1dd1db041df","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 10:39:27 WEST","regular","-","-","1.1","TRX","TEANdsYvf1UEJtvKJ1riiH8G15rqQFinpB","-","0.000002","TRX","-","-","f3135427b70279580e678be93b5b397fc49c60ec7b296f2d3cf338c82e43fe25","-"
"6 October 2025 at 10:39:09 WEST","-","314.773371","TRX-USDT","6.7735","TRX","-","-","-","-","TE5KCVkbKC5KSRPTDEcEeeh9i1fggBPfpB","-","74bf348573525d335cfec1230f01fbeaa21fdcf6baf66910a63c7a96afb82551","TE5KCVkbKC5KSRPTDEcEeeh9i1fggBPfpB"
"6 October 2025 at 10:39:09 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","74bf348573525d335cfec1230f01fbeaa21fdcf6baf66910a63c7a96afb82551","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 10:30:39 WEST","-","167.959251","TRX-USDT","6.7735","TRX","-","-","-","-","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH","-","eea61c98c240a50deb0a78a2769f8f4a5059de57e13eeb3c615711721723cf4a","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH"
"6 October 2025 at 10:30:39 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","eea61c98c240a50deb0a78a2769f8f4a5059de57e13eeb3c615711721723cf4a","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 10:24:27 WEST","-","1082.07","TRX-USDT","6.7735","TRX","-","-","-","-","TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ","-","dffb483433f9138ea38197f1a91febc914c60cde6b30ef132fcf44953e6158b9","TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ"
"6 October 2025 at 10:24:27 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","dffb483433f9138ea38197f1a91febc914c60cde6b30ef132fcf44953e6158b9","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 10:20:24 WEST","-","70.256403","TRX-USDT","6.7735","TRX","-","-","-","-","TF52tWgrR1NU4B2uc5CWWdUyG5pgX9jTxR","-","50dc40240a2745aaf9b1d46c2a033612eb43b03db4549485caa7103fa54a57ed","TF52tWgrR1NU4B2uc5CWWdUyG5pgX9jTxR"
"6 October 2025 at 10:20:24 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","50dc40240a2745aaf9b1d46c2a033612eb43b03db4549485caa7103fa54a57ed","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 10:13:57 WEST","regular","-","-","1.1","TRX","TLg9VYh6PFYXZpGJaiai3asCFbh979QWFr","-","0.000006","TRX","-","-","3279fa6d2f99014baa2b1327b2f13e45a3a1f405bb4c802d8c8d8e158a20d988","-"
"6 October 2025 at 10:10:57 WEST","regular","-","-","1.1","TRX","TKFv5PFT2fyXsx1sDgTuNV9xDykhS8ckFr","-","0.000002","TRX","-","-","bb82d7f2bc1ed57293889ec239302e0ebbe14c4cbc175d0859af0a0ac754c7d4","-"
"6 October 2025 at 10:10:39 WEST","-","595.041093","TRX-USDT","6.7735","TRX","-","-","-","-","TKAUJna1WV93N9KKRLprzBk7antSBKXWFr","-","ff9c6cee3f87533b4e47614617e01988793ca8dca3c246c7ca9505a9807195bb","TKAUJna1WV93N9KKRLprzBk7antSBKXWFr"
"6 October 2025 at 10:10:39 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","ff9c6cee3f87533b4e47614617e01988793ca8dca3c246c7ca9505a9807195bb","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 10:03:18 WEST","regular","-","-","1.1","TRX","TPZiSApaoYbeouDLE9zicDh92ckstUZ432","-","0.000002","TRX","-","-","68cd2fd23a42f354b4b69ff4af0e7aba1ca714c57ee04aebe17edb3d2e2eb337","-"
"6 October 2025 at 10:03:00 WEST","-","104.37228","TRX-USDT","13.3735","TRX","-","-","-","-","TGcKjdAquMVNkh3EvUXvSN2AePsBXo1432","-","f584c6b999e86cb7e2984ae7ceb7fce69f6fe8fe32d6791357e4c0bac868bda7","TGcKjdAquMVNkh3EvUXvSN2AePsBXo1432"
"6 October 2025 at 10:03:00 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","f584c6b999e86cb7e2984ae7ceb7fce69f6fe8fe32d6791357e4c0bac868bda7","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 09:55:51 WEST","-","160.142157","TRX-USDT","13.3735","TRX","-","-","-","-","THHekjmwEnmmGMCEfPBhzXn6iCTw93aSaB","-","52cbb433e514cbb7ca3bbece4184a55c60c26a4d116de00fa3b47ebf4ec47ea7","THHekjmwEnmmGMCEfPBhzXn6iCTw93aSaB"
"6 October 2025 at 09:55:51 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","52cbb433e514cbb7ca3bbece4184a55c60c26a4d116de00fa3b47ebf4ec47ea7","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 09:48:45 WEST","-","140.64273","TRX-USDT","13.3735","TRX","-","-","-","-","TF6SacvMxwdvRsnzRuezw2Stj4h9aZb4HS","-","d48a3af6ef9b0d6af08414f424b54be1bf515bfe935b8d0f9e0fc868aa607217","TF6SacvMxwdvRsnzRuezw2Stj4h9aZb4HS"
"6 October 2025 at 09:48:45 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","d48a3af6ef9b0d6af08414f424b54be1bf515bfe935b8d0f9e0fc868aa607217","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 09:36:21 WEST","-","10.881135","TRX-USDT","6.7735","TRX","-","-","-","-","TH3GH4CQjB7REcL9syP2XknCmwjBg2VULT","-","fe8972f7b51f3882d25eb614644c622af1ab4c975a3fbaf8ed642479720b0fd0","TH3GH4CQjB7REcL9syP2XknCmwjBg2VULT"
"6 October 2025 at 09:36:21 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","fe8972f7b51f3882d25eb614644c622af1ab4c975a3fbaf8ed642479720b0fd0","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 09:29:33 WEST","-","1082.7","TRX-USDT","6.7735","TRX","-","-","-","-","TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ","-","8a94b782b88eafea37a48eb0c42d48abff162affaef2d05511c90bf6951d15e8","TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ"
"6 October 2025 at 09:29:33 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","8a94b782b88eafea37a48eb0c42d48abff162affaef2d05511c90bf6951d15e8","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 09:21:24 WEST","regular","-","-","1.1","TRX","TBb2bNvqnagjh62R8JrVkrLMUmRSsa8gLA","-","0.000002","TRX","-","-","7a0e42d6ebe3ce7cd9cf832a55e02119c6ed9642aa88ddf0f2c57f9557fed89d","-"
"6 October 2025 at 09:21:06 WEST","-","520.529679","TRX-USDT","6.7735","TRX","-","-","-","-","TXxFA58n6v8on1ecaS9tAh7Xvmf6fdsvLA","-","3cfafe37085193ff46f7edafede235a20c72ee75728579d905e41f77f8d9d898","TXxFA58n6v8on1ecaS9tAh7Xvmf6fdsvLA"
"6 October 2025 at 09:21:06 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","3cfafe37085193ff46f7edafede235a20c72ee75728579d905e41f77f8d9d898","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 09:17:48 WEST","regular","-","-","1.1","TRX","TKbyHv3WYXEAF3DToaWxqGauHxn9ne1umw","-","0.000003","TRX","-","-","b89e57559514b79fc7199160a4d6ee4860d3ef35b8f4a15a17bdf4735d22c6a0","-"
"6 October 2025 at 09:17:06 WEST","regular","-","-","1.1","TRX","TVWUVjzrtjeufELaNCrdzdpXVv9PRMUumw","-","0.000002","TRX","-","-","b962861e9b2e33734ba0ee4c72a9aa972bfe52cf9911a72ce87e8cccbb2167da","-"
"6 October 2025 at 09:16:48 WEST","regular","-","-","1.1","TRX","TH2kF9BQQqiZuwoCXdEJYD2VkJfudHX4mw","-","0.000002","TRX","-","-","f18216c46873f0fe63c0fedd6e5f1d34b9051e4f4ccd211b4ebedac07357d6cd","-"
"6 October 2025 at 09:16:30 WEST","-","275.254821","TRX-USDT","6.7735","TRX","-","-","-","-","THcreDQhZEND2Cd6JCxim96w6Y9xpG5umw","-","d2a5b9edbbdd56074504a2b3f4013c86d67de9b9b0a16560416686506aebcd1e","THcreDQhZEND2Cd6JCxim96w6Y9xpG5umw"
"6 October 2025 at 09:16:30 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","d2a5b9edbbdd56074504a2b3f4013c86d67de9b9b0a16560416686506aebcd1e","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 09:11:09 WEST","regular","-","-","1.1","TRX","TBes51f1bitKCKEWfizTTQvP6HTUhEUcrm","-","0.000002","TRX","-","-","760afd299dac033d10b027c01f7e32ac602e374b85de0953868b64f753b2adcf","-"
"6 October 2025 at 09:10:48 WEST","regular","-","-","1.1","TRX","TYyzFnoyqZFNaZGrsPFv4iWrMQAFq38wWK","-","0.000005","TRX","-","-","f954269c0fdf8d7af85cea66cd04ec24d8434896a343a5917370b74100aba1b5","-"
"6 October 2025 at 09:10:33 WEST","-","97.269768","TRX-USDT","13.3735","TRX","-","-","-","-","TBm7NKNmhBxZ4Gt3kmkY4JDNqXr5KRNKrm","-","50726987c5b1f6668aa2aa3dcb6ab629ad493242ecc6b4c207968e7ac9a69a6a","TBm7NKNmhBxZ4Gt3kmkY4JDNqXr5KRNKrm"
"6 October 2025 at 09:10:33 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","50726987c5b1f6668aa2aa3dcb6ab629ad493242ecc6b4c207968e7ac9a69a6a","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 09:08:06 WEST","regular","-","-","1.1","TRX","TQKG1dLXVJB88EFvQrqHvgUxRsgDNrVfWK","-","0.000002","TRX","-","-","f0619a36df630b4693054c84f0374bbcc04f067aafc1c0770dcfb098466dcc9c","-"
"6 October 2025 at 09:07:48 WEST","-","44.85","TRX-USDT","6.4285","TRX","-","-","-","-","TQkwV4VrTQb6cVzw5HqPyUsTE7vV13GwWK","-","47b743c6b4f56feb8679b23ff08a38004d05228da1486ea14be66ac5a2d00968","TQkwV4VrTQb6cVzw5HqPyUsTE7vV13GwWK"
"6 October 2025 at 09:07:48 WEST","regular","0","TRX","6.4285","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","47b743c6b4f56feb8679b23ff08a38004d05228da1486ea14be66ac5a2d00968","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"6 October 2025 at 09:07:30 WEST","-","-","-","","TRX","TWS1onJnNTg8tJHomceqxBxTsUB1DHh7PV","-","3309.748985","TRX-USDT","-","-","3abd12e8c22f40bc0c70b4c606d9b682de8005205b15fb4c46c746ec79eb59e2","-"
"6 October 2025 at 09:05:11 WEST","Transfer","0.746745","ETH","0.000042","ETH","-","-","-","-","0x5eB1DcDF6C504E363F977cd55816C88ef0A4e5cC","-","0xc74ba691bbec789dd7539637952a39b820a32803fca94c53997b98821f9a8648","0x5eB1DcDF6C504E363F977cd55816C88ef0A4e5cC"
"6 October 2025 at 09:03:59 WEST","Transfer","-","-","0.000002755742724","ETH","0x4c9AF439b1A6761B8E549D8d226A468a6b2803A8","-","0.746787","ETH","-","-","0xc522f9875ad6599e6463b7ed010819d858c0bf112b301b9d4fe9452ca71fa66e","-"
"6 October 2025 at 08:53:09 WEST","-","-","-","","TRX","TWS1onJnNTg8tJHomceqxBxTsUB1DHh7PV","-","3288.395021","TRX-USDT","-","-","fc852fbc314c381de1f9378e8438a37403a191d26f845c16f5d317e9e28db3e5","-"
"6 October 2025 at 08:51:23 WEST","Transfer","0.74377","ETH","0.000042","ETH","-","-","-","-","0xDc6F46b5B07FC5D7Be9Be945364FcaE0ec21aD37","-","0x301ebdc54ef6c980bab139d2938be7de2ac4b8fba1f0bf13a560f04c452ca089","0xDc6F46b5B07FC5D7Be9Be945364FcaE0ec21aD37"
"6 October 2025 at 08:48:35 WEST","Transfer","-","-","0.000002454497451","ETH","0x4c9AF439b1A6761B8E549D8d226A468a6b2803A8","-","0.743812","ETH","-","-","0x796fbea39443e775f2f19033357a21452273426324befa72f5daf3745e84bfa0","-"
"4 October 2025 at 20:30:03 WEST","-","7","TRX-USDT","6.7735","TRX","-","-","-","-","TBoCsDpCaYFaSs2MMrR6Fb38zw9sA9tAni","-","60123ab73e21fec626465f5d02682b7bf815ca3f921b5013e04d449237b6a72b","TBoCsDpCaYFaSs2MMrR6Fb38zw9sA9tAni"
"4 October 2025 at 20:30:03 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","60123ab73e21fec626465f5d02682b7bf815ca3f921b5013e04d449237b6a72b","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 20:08:57 WEST","regular","-","-","1.1","TRX","THq33dcpDXmxutdbKhbxBmkkGpHpqR9PYA","-","0.000001","TRX","-","-","d942a66d82392fc6b3f7052ebf54af66c88fbc864ae982fec7c1a7128fffd849","-"
"4 October 2025 at 20:08:12 WEST","-","86.616","TRX-USDT","6.4285","TRX","-","-","-","-","TQkwV4VrTQb6cVzw5HqPyUsTE7vV13GwWK","-","14f478aecff9acdadf88a08e38835db1b527339e9de638024ed1e71f348bdb59","TQkwV4VrTQb6cVzw5HqPyUsTE7vV13GwWK"
"4 October 2025 at 20:08:12 WEST","regular","0","TRX","6.4285","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","14f478aecff9acdadf88a08e38835db1b527339e9de638024ed1e71f348bdb59","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 13:28:54 WEST","-","34.700535","TRX-USDT","6.7735","TRX","-","-","-","-","TBq6E7Ysa75Q7zcn1nPq7GfmawZt7hQhQ4","-","896e62c841353b54f6c5153dfb7a5696488a1d7e138cec57fa062b75be89d3ee","TBq6E7Ysa75Q7zcn1nPq7GfmawZt7hQhQ4"
"4 October 2025 at 13:28:54 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","896e62c841353b54f6c5153dfb7a5696488a1d7e138cec57fa062b75be89d3ee","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 12:47:06 WEST","regular","-","-","1.1","TRX","TVWUVjzrtjeufELaNCrdzdpXVv9PRMUumw","-","0.000001","TRX","-","-","3a5615b897cdaf4e3320f0dae1588e57157d53214f89461143e3de303a3ef35f","-"
"4 October 2025 at 12:46:57 WEST","-","162.405","TRX-USDT","13.3735","TRX","-","-","-","-","THcreDQhZEND2Cd6JCxim96w6Y9xpG5umw","-","9adcc34eef8384cecdd48cc39501463091522b422fc7438a109712232b94b1b1","THcreDQhZEND2Cd6JCxim96w6Y9xpG5umw"
"4 October 2025 at 12:46:57 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","9adcc34eef8384cecdd48cc39501463091522b422fc7438a109712232b94b1b1","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 10:29:51 WEST","regular","-","-","1.1","TRX","TGpkiTM4KesbkkFguFfdUJCHCbxJMxUQdH","-","0.000004","TRX","-","-","99f077907b3bf6e7896f8bd14b5a8760063e0490de0f65ac7bba6082f4d4f351","-"
"4 October 2025 at 10:28:15 WEST","-","306.783045","TRX-USDT","6.7735","TRX","-","-","-","-","TE6xx6yFuGcrixf3QCnNC3JF7tJxJM5uVD","-","c4f69d4ec431352a36476bf950a94b5dd4f36caebd6a3ab4e5aa7de32d2ce085","TE6xx6yFuGcrixf3QCnNC3JF7tJxJM5uVD"
"4 October 2025 at 10:28:15 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","c4f69d4ec431352a36476bf950a94b5dd4f36caebd6a3ab4e5aa7de32d2ce085","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 10:08:36 WEST","regular","-","-","1.1","TRX","TKZD9wQy2qeGLz2WNBVAbppE3HUgZagni8","-","0.000003","TRX","-","-","7f8091ff83f720a1b22714cf807c77e07ced19293d9c1c37e09a0952fd64c68d","-"
"4 October 2025 at 10:01:03 WEST","-","110.597805","TRX-USDT","13.3735","TRX","-","-","-","-","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH","-","f09ffd1419fc3b2b659296b6768fe3aabc7fab578fbd266dee4b14257029ba0b","TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH"
"4 October 2025 at 10:01:03 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","f09ffd1419fc3b2b659296b6768fe3aabc7fab578fbd266dee4b14257029ba0b","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 09:47:15 WEST","regular","-","-","1.1","TRX","THoCR6GKX2k4CjTGHJAXA9mwDaQntUNDE1","-","0.000002","TRX","-","-","9c6f2dd884fc1341fbc25e0f86d2a62e2a97c4551f30c2ab54c74a30d92de1f8","-"
"4 October 2025 at 09:46:57 WEST","-","35.057826","TRX-USDT","6.7735","TRX","-","-","-","-","TH9tqwrNgx5guqiqE299Gud5F5fVo4w3E1","-","44bf37ae719bcb6abf9a8dbefdf2948ac5dd6f00a0f44cf318fa1c45a1bdb42b","TH9tqwrNgx5guqiqE299Gud5F5fVo4w3E1"
"4 October 2025 at 09:46:57 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","44bf37ae719bcb6abf9a8dbefdf2948ac5dd6f00a0f44cf318fa1c45a1bdb42b","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 09:30:45 WEST","regular","-","-","1.1","TRX","TBids3i6wXve7r7FDBYHoBzp98zavzTNi8","-","0.000002","TRX","-","-","6a972fbf0d27805b9eca420781869af7c1b260ab13b44b30b5ae99af76f9be3d","-"
"4 October 2025 at 09:30:45 WEST","regular","-","-","1.1","TRX","TAPcGiBbJ4DYDJxPRurLXxEFfP4ufzDXi8","-","0.000003","TRX","-","-","0513454f57445d5df8b86577c66e2bc252840cc1191f8004810da5699b230f65","-"
"4 October 2025 at 09:30:27 WEST","-","314.773371","TRX-USDT","6.7735","TRX","-","-","-","-","TBEYmTZopBhzZZvwSJVzeRdyBgJvAqcVi8","-","11849ddeae7b948d211fb787e825ecb22ea67414d9bdfe5c6a6baf9fbd10bd15","TBEYmTZopBhzZZvwSJVzeRdyBgJvAqcVi8"
"4 October 2025 at 09:30:27 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","11849ddeae7b948d211fb787e825ecb22ea67414d9bdfe5c6a6baf9fbd10bd15","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 01:53:30 WEST","-","266.419989","TRX-USDT","6.7735","TRX","-","-","-","-","TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ","-","ef185dc2c6061cc0c3915354b7dc940ee7c28b5fe23742fccb1c553c829c2d51","TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ"
"4 October 2025 at 01:53:30 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","ef185dc2c6061cc0c3915354b7dc940ee7c28b5fe23742fccb1c553c829c2d51","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 01:45:36 WEST","regular","-","-","1.1","TRX","TH3zaT2nzqhx1qQG5ZsCfhogamo4JMZMdX","-","0.000003","TRX","-","-","9cafcad35f8b5da5995a85f8915c9316893ecfd7fb11fcd441b426c9a93fec7c","-"
"4 October 2025 at 01:45:30 WEST","regular","-","-","1.1","TRX","TH5xRC8p6zj4ZNRveAAZaGcRJo1x68nxdX","-","0.000002","TRX","-","-","bf6a2b01aadceff8dec590243aac8fdd7d563138b3958074a30a171a5f847bf7","-"
"4 October 2025 at 01:45:12 WEST","-","384.975639","TRX-USDT","13.3735","TRX","-","-","-","-","THe8ZPqDb1JxBmesNAprWWTCKdC8PwxFdX","-","a5afa2a6e402fd04a25d1ecf49b5327fa696dd29f0f04dd10462235b94ac1dac","THe8ZPqDb1JxBmesNAprWWTCKdC8PwxFdX"
"4 October 2025 at 01:45:12 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","a5afa2a6e402fd04a25d1ecf49b5327fa696dd29f0f04dd10462235b94ac1dac","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"4 October 2025 at 01:40:03 WEST","regular","-","-","1.1","TRX","TW3JqyStLtBuTxkBpaDVhnKzTJcptdb1S9","-","0.000002","TRX","-","-","92a4260bca28fe1489711800beab1c97241b4b7cd9973a1a65337a803f805dee","-"
